Instance;betaLS;CostSol;time;Capacity;reliability;variance;stochastic_of;stochastic_capacity;deterministic;type_simulation;inversa;weight;seed
GKD-b_13_n50_b02_m5,txt;0,3;96,1;0,09261526199998116;5790,0;0,587;0,1;58,32900000000001;15241,935411291806;True;False;0,0;0,8;23456
GKD-b_13_n50_b02_m5,txt;0,3;93,6;14,468455446999997;6061,0;0,931;0,1;87,1416;7608,733467088038;False;False;0,0;0,8;23456
GKD-b_13_n50_b02_m5,txt;0,3;96,1;7,215247104999889;5790,0;0,623;0,1;96,1;6117,931390535786;True;True;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;96,1;7,215247104999889;5790,0;0,626;0,1;61,89190000000001;14356,216106556143;True;False;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;92,2;4,746136773999751;6206,0;0,976;0,1;89,98720000000004;6715,200884375324;False;False;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;96,1;0,21897991500009084;5790,0;0,543;0,15;96,1;5920,2122611692175;True;True;0,0;0,8;23456
GKD-b_13_n50_b02_m5,txt;0,3;96,1;0,21897991500009084;5790,0;0,514;0,15;51,144400000000005;16931,24186615678;True;False;0,0;0,8;23456
GKD-b_13_n50_b02_m5,txt;0,3;87,8;0,0;6256,0;0,931;0,15;81,74179999999997;7807,877030458163;False;False;0,0;0,8;23456
GKD-b_13_n50_b02_m5,txt;0,3;96,1;7,244279065999763;5790,0;0,53;0,15;96,1;6262,976926999949;True;True;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;96,1;7,244279065999763;5790,0;0,558;0,15;55,0473;15931,26855384894;True;False;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;92,2;4,771107593000124;6206,0;0,891;0,15;82,15020000000004;8628,075519705344;False;False;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;96,1;0,21865380500003084;5790,0;0,496;0,2;96,1;5951,431112090442;True;True;0,0;0,8;23456
GKD-b_13_n50_b02_m5,txt;0,3;96,1;0,21865380500003084;5790,0;0,464;0,2;46,317400000000006;18092,52728929148;True;False;0,0;0,8;23456
GKD-b_13_n50_b02_m5,txt;0,3;87,8;0,0;6256,0;0,85;0,2;74,62999999999997;9642,849267122816;False;False;0,0;0,8;23456
GKD-b_13_n50_b02_m5,txt;0,3;96,1;7,388318217000233;5790,0;0,46;0,2;96,1;6396,451517354491;True;True;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;96,1;7,388318217000233;5790,0;0,509;0,2;50,164199999999994;17068,903143466538;True;False;0,0;0,8;764534
GKD-b_13_n50_b02_m5,txt;0,3;92,2;4,734966077000536;6206,0;0,792;0,2;73,02240000000002;10866,590654970478;False;False;0,0;0,8;764534
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,4911172889997033;4731,0;0,656;0,1;84,6;4937,134115599687;True;True;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,4911172889997033;4731,0;0,673;0,1;58,616000000000014;10795,352357135165;True;False;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;81,2;4,741175367000324;5010,0;0,979;0,1;79,49480000000001;5395,764293474294;False;False;0,0;0,8;23456
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,7712373470003513;4779,0;0,758;0,1;84,6;5039,031270551147;True;True;0,0;0,8;764534
GKD-b_14_n50_b02_m5,txt;0,3;84,6;0,7712373470003513;4779,0;0,77;0,1;66,77860000000001;9037,43874615934;True;False;0,0;0,8;764534
GKD-b_14_n50_b02_m5,txt;0,3;81,2;4,778532381000332;5272,0;0,999;0,1;81,11880000000002;5265,53435333165;False;False;0,0;0,8;764534
